label,price
1589,400
1590,400
1591,35
1592,35
1593,35
1594,35
1595,35
1596,35
1597,35
1598,35
1599,35
1600,35
1601,35
1602,35
1603,35
1604,35
1605,35
1606,35
1607,35
1608,35
1609,35
1610,35
1611,35
1612,35
1613,35
1614,35
1615,35
1616,35
1617,35
1618,35
1619,35
1620,35
1621,35
1622,35
1623,35
1624,35
1625,35
1626,35
1627,35
1628,35
1629,35
1630,35
1631,35
1632,35
1633,35
1634,35
1635,35
1636,35
1637,35
1638,35
1639,35
1640,35
1641,40
1642,40
1643,40
1644,40
1645,40
1646,40
1647,40
1648,40
1649,40
1650,40
1651,40
1652,40
1653,40
1654,40
1655,40
1656,40
1657,40
1658,40
1659,40
1660,40
1661,40
1662,40
1663,40
1664,40
1665,40
1666,40
1667,40
1668,40
1669,40
1670,40
1671,40
1672,40
1673,40
1674,40
1675,40
1676,40
1677,40
1678,40
1679,40
1680,40
1681,40
1682,40
1683,45
1684,45
1685,45
1686,45
1687,45
1688,45
1689,45
1690,45
1691,45
1692,45
1693,45
1694,45
1695,45
1696,45
1697,45
1698,45
1699,45
1700,45
1701,45
1702,45
1703,45
1704,45
1705,45
1706,45
1707,45
1708,45
1709,45
1710,45
1711,45
1712,45
1713,45
1714,45
1715,45
1716,45
1717,45
1718,45
1719,45
1720,45
1721,45
1722,45
1723,45
1724,45
1725,45
1726,45
1727,45
1728,45
1729,45
1730,45
1731,45
1732,45
1733,360
1734,360
1735,360
1736,360
1737,360
1738,360
1739,360
1740,360
1741,360
1742,360
1743,360
1744,360
1745,360
1746,360
1747,360
1748,360
1749,360
1750,360
1751,360
1752,360
1753,360
1754,360
1755,360
1756,360
1757,360
1758,360
1759,360
1760,360
1761,360
1762,360
1763,360
1764,360
1765,360
1766,360
1767,360
1768,360
1769,360
1770,360
1771,360
1772,360
1773,360
1774,360
1775,360
1776,360
1777,299
1778,299
1779,299
1780,299
1781,299
1782,299
1783,299
1784,299
1785,299
1786,299
1787,299
1788,299
1789,299
1790,299
1791,299
1792,299
1793,299
1794,299
1795,299
1796,299
1797,299
1798,299
1799,299
1800,299
1801,299
1802,299
1803,299
1804,299
1805,299
1806,299
1807,299
1808,299
1809,299
1810,299
1811,299
1812,299
1813,299
1814,299
1815,299
1816,299
1817,299
1818,299
1819,299
1820,299
1821,299
1822,530
1823,530
1824,530
1825,530
1826,530
1827,530
1828,530
1829,530
1830,530
1831,530
1832,530
1833,530
1834,530
1835,530
1836,530
1837,530
1838,530
1839,530
1840,530
1841,530
1842,530
1843,530
1844,530
1845,530
1846,530
1847,530
1848,530
1849,530
1850,530
1851,530
1852,530
1853,530
1854,530
1855,530
1856,530
1857,530
1858,530
1859,530
1860,530
1861,530
1862,530
1863,530
1864,530
1865,530
1866,530
1867,530
1868,530
1869,530
1870,530
1871,530
1872,650
1873,650
1874,650
1875,650
1876,650
1877,650
1878,650
1879,650
1880,650
1881,650
1882,650
1883,650
1884,650
1885,650
1886,650
1887,650
1888,650
1889,650
1890,650
1891,650
1892,650
1893,650
1894,650
1895,650
1896,650
1897,650
1898,650
1899,650
1900,650
1901,650
1902,650
1903,650
1904,650
1905,40
1906,40
1907,40
1908,40
1909,40
1910,40
1911,40
1912,40
1913,40
1914,40
1915,40
1916,40
1917,40
1918,40
1919,40
1920,40
1921,40
1922,40
1923,40
1924,40
1925,40
1926,40
1927,40
1928,40
1929,40
1930,40
1931,40
1932,40
1933,40
1934,40
1935,40
1936,40
1937,40
1938,40
1939,40
1940,40
1941,40
1942,40
1943,40
1944,40
1945,40
1946,40
1947,40
1948,40
1949,40
1950,40
1951,500
1952,500
1953,500
1954,500
1955,500
1956,500
1957,500
1958,500
1959,500
1960,500
1961,500
1962,500
1963,500
1964,500
1965,500
1966,500
1967,500
1968,500
1969,500
1970,500
1971,500
1972,500
1973,500
1974,500
1975,500
1976,500
1977,500
1978,500
1979,500
1980,500
1981,500
1982,500
1983,500
1984,500
1985,500
1986,500
1987,500
1988,500
1989,500
1990,500
1991,500
1992,500
1993,500
1994,500
1995,500
1996,500
1997,500
1998,500
1999,500
2000,500
2001,40
2002,40
2003,40
2004,40
2005,40
2006,40
2007,40
2008,40
2009,40
2010,40
2011,40
2012,40
2013,40
2014,40
2015,40
2016,40
2017,40
2018,40
2019,40
2020,40
2021,40
2022,40
2023,40
2024,40
2025,40
2026,40
2027,40
2028,40
2029,28
2030,28
2031,28
2032,28
2033,28
2034,28
2035,28
2036,28
2037,28
2038,28
2039,28
2040,28
2041,28
2042,28
2043,28
2044,28
2045,28
2046,28
2047,28
2048,28
2049,28
2050,28
2051,28
2052,28
2053,28
2054,28
2055,28
2056,28
2057,28
2058,28
2059,28
2060,28
2061,28
2062,40
2063,40
2064,40
2065,40
2066,40
2067,40
2068,40
2069,40
2070,40
2071,40
2072,40
2073,40
2074,40
2075,40
2076,40
2077,40
2078,40
2079,40
2080,40
2081,40
2082,40
2083,40
2084,40
2085,40
2086,40
2087,40
2088,40
2089,40
2090,40
2091,40
2092,40
2093,40
2094,40
2095,40
2096,40
2097,40
2098,40
2099,40
2100,40
2101,40
2102,40
2103,40
2104,40
2105,40
2106,40
2107,40
2108,40
2109,40
2110,40
2111,40
2112,40
2113,40
2114,40
2115,40
2116,40
2117,40
2118,40
2119,40
2120,40
2121,40
2122,40
2123,40
2124,40
2125,40
2126,40
2127,40
2128,40
2129,40
2130,40
2131,40
2132,40
2133,40
2134,40
2135,40
2136,40
2137,40
2138,40
2139,40
2140,40
2141,40
2142,40
2143,40
2144,40
2145,40
2146,40
2147,40
2148,40
2149,40
2150,40
2151,40
2152,40
2153,40
2154,40
2155,40
2156,40
2157,45
2158,45
2159,45
2160,45
2161,45
2162,45
2163,45
2164,45
2165,45
2166,45
2167,45
2168,45
2169,45
2170,45
2171,45
2172,45
2173,45
2174,45
2175,45
2176,45
2177,45
2178,45
2179,45
2180,45
2181,45
2182,45
2183,45
2184,45
2185,45
2186,45
2187,45
2188,45
2189,45
2190,45
2191,45
2192,45
2193,45
2194,45
2195,45
2196,45
2197,45
2198,45
2199,45
2200,45
2201,45
2202,45
2203,45
2204,45
2205,45
2206,45
2207,500
2208,500
2209,500
2210,500
2211,500
2212,500
2213,500
2214,500
2215,500
2216,500
2217,500
2218,500
2219,500
2220,500
2221,500
2222,500
2223,500
2224,500
2225,500
2226,500
2227,500
2228,500
2229,500
2230,500
2231,500
2232,500
2233,500
2234,500
2235,500
2236,500
2237,500
2238,500
2239,500
2240,500
2241,500
2242,500
2243,500
2244,500
2245,500
2246,500
2247,500
2248,500
2249,500
2250,500
2251,500
2252,500
2253,500
2254,500
2255,500
2256,500
2257,25
2258,25
2259,25
2260,25
2261,25
2262,25
2263,25
2264,25
2265,25
2266,25
2267,25
2268,25
2269,25
2270,25
2271,25
2272,25
2273,25
2274,25
2275,25
2276,25
2277,25
2278,25
2279,25
2280,25
2281,25
2282,25
2283,25
2284,25
2285,25
2286,25
2287,25
2288,25
2289,25
2290,24
2291,24
2292,24
2293,24
2294,24
2295,24
2296,24
2297,24
2298,24
2299,24
2300,24
2301,24
2302,24
2303,24
2304,24
2305,24
2306,24
2307,24
2308,24
2309,24
2310,24
2311,24
2312,24
2313,24
2314,24
2315,25
2316,25
2317,25
2318,25
2319,25
2320,25
2321,25
2322,25
2323,25
2324,25
2325,25
2326,25
2327,25
2328,25
2329,25
2330,25
2331,25
2332,25
2333,25
2334,25
2335,25
2336,25
2337,25
2338,25
2339,25
2340,25
2341,25
2342,25
2343,25
2344,25
2345,25
2346,550
2347,550
2348,550
2349,550
2350,550
2351,550
2352,550
2353,550
2354,550
2355,550
2356,550
2357,550
2358,550
2359,550
2360,550
2361,550
2362,550
2363,550
2364,550
2365,550
2366,550
2367,550
2368,550
2369,550
2370,550
2371,550
2372,550
2373,550
2374,550
2375,550
2376,550
2377,18
2378,18
2379,18
2380,18
2381,18
2382,18
2383,18
2384,18
2385,18
2386,18
2387,18
2388,18
2389,18
2390,18
2391,18
2392,18
2393,18
2394,18
2395,18
2396,18
2397,18
2398,18
2399,18
2400,18
2401,18
2402,18
2403,18
2404,18
2405,18
2406,18
2407,18
2408,18
2409,18
2410,18
2411,18
2412,18
2413,18
2414,18
2415,18
2416,18
2417,18
2418,18
2419,18
2420,18
2421,18
2422,18
2423,18
2424,18
2425,18
2426,18
2427,28
2428,28
2429,28
2430,28
2431,28
2432,28
2433,28
2434,28
2435,28
2436,28
2437,28
2438,28
2439,28
2440,28
2441,28
2442,28
2443,28
2444,28
2445,28
2446,28
2447,28
2448,28
2449,28
2450,28
2451,28
2452,28
2453,28
2454,28
2455,28
2456,28
2457,28
2458,28
2459,28
2460,28
2461,28
2462,28
2463,28
2464,70
2465,70
2466,70
2467,70
2468,70
2469,70
2470,70
2471,70
2472,70
2473,70
2474,70
2475,70
2476,70
2477,70
2478,70
2479,70
2480,70
2481,70
2482,70
2483,70
2484,70
2485,70
2486,70
2487,70
2488,70
2489,70
2490,70
2491,70
2492,70
2493,70
2494,70
2495,70
2496,70
2497,70
2498,70
2499,333
2500,333
2501,333
2502,333
2503,333
2504,333
2505,333
2506,333
2507,333
2508,333
2509,333
2510,333
2511,333
2512,333
2513,333
2514,333
2515,333
2516,333
2517,333
2518,333
2519,333
2520,333
2521,333
2522,333
2523,333
2524,333
2525,333
2526,333
2527,333
2528,333
2529,333
2530,333
2531,333
2532,333
2533,333
2534,333
2535,333
2536,333
2537,333
2538,333
2539,333
2540,333
2541,333
2542,333
2543,333
2544,333
2545,333
2546,333
2547,333
2548,333
2549,13
2550,13
2551,13
2552,13
2553,13
2554,13
2555,13
2556,13
2557,13
2558,13
2559,13
2560,13
2561,13
2562,13
2563,13
2564,13
2565,13
2566,13
2567,13
2568,13
2569,13
2570,13
2571,13
2572,13
2573,13
2574,13
2575,13
2576,13
2577,13
2578,15
2579,15
2580,15
2581,15
2582,15
2583,15
2584,15
2585,15
2586,15
2587,15
2588,15
2589,15
2590,15
2591,15
2592,15
2593,15
2594,15
2595,15
2596,15
2597,15
2598,45
2599,45
2600,45
2601,45
2602,45
2603,45
2604,45
2605,45
2606,45
2607,45
2608,45
2609,45
2610,45
2611,45
2612,45
2613,45
2614,45
2615,45
2616,45
2617,45
2618,45
2619,45
2620,45
2621,45
2622,45
2623,45
2624,45
2625,45
2626,45
2627,45
2628,45
2629,45
2630,550
2631,550
2632,550
2633,550
2634,550
2635,550
2636,550
2637,550
2638,550
2639,550
2640,550
2641,550
2642,550
2643,550
2644,550
2645,550
2646,550
2647,550
2648,550
2649,550
2650,550
2651,550
2652,550
2653,28
2654,28
2655,28
2656,28
2657,28
2658,28
2659,28
2660,28
2661,28
2662,28
2663,28
2664,28
2665,28
2666,28
2667,28
2668,28
2669,28
2670,28
2671,28
2672,28
2673,28
2674,370
2675,370
2676,370
2677,370
2678,370
2679,370
2680,370
2681,370
2682,370
2683,370
2684,370
2685,370
2686,370
2687,370
2688,370
2689,370
2690,370
2691,370
2692,370
2693,370
2694,370
2695,370
2696,370
2697,370
2698,370
2699,370
2700,370
2701,370
2702,370
2703,370
2704,370
2705,370
2706,370
2707,370
2708,370
2709,370
2710,370
2711,370
2712,370
2713,370
2714,370
2715,370
2716,370
2717,370
2718,370
2719,370
2720,370
2721,370
2722,370
2723,370
2724,40
2725,40
2726,40
2727,40
2728,40
2729,40
2730,40
2731,40
2732,40
2733,40
2734,40
2735,40
2736,40
2737,40
2738,40
2739,40
2740,40
2741,40
2742,40
2743,40
2744,40
2745,40
2746,40
2747,500
2748,500
2749,500
2750,500
2751,500
2752,500
2753,500
2754,500
2755,500
2756,500
2757,500
2758,500
2759,500
2760,500
2761,500
2762,550
2763,550
2764,550
2765,550
2766,550
2767,550
2768,550
2769,550
2770,550
2771,550
2772,550
2773,550
2774,550
2775,550
2776,550
2777,550
2778,550
2779,550
2780,550
2781,550
2782,550
2783,550
2784,550
2785,550
2786,550
2787,550
2788,550
2789,555
2790,555
2791,555
2792,555
2793,555
2794,555
2795,555
2796,555
2797,555
2798,555
2799,555
2800,555
2801,555
2802,555
2803,555
2804,555
2805,180
2806,180
2807,180
2808,180
2809,180
2810,180
2811,180
2812,180
2813,180
2814,180
2815,180
2816,180
2817,180
2818,180
2819,180
2820,180
2821,180
2822,180
2823,180
2824,180
2825,180
2826,180
2827,180
2828,180
2829,220
2830,220
2831,220
2832,220
2833,220
2834,220
2835,220
2836,220
2837,220
2838,220
2839,220
2840,220
2841,220
2842,220
2843,220
2844,220
2845,220
2846,220
2847,220
2848,220
2849,220
2850,220
2851,40
2852,40
2853,40
2854,40
2855,40
2856,40
2857,40
2858,40
2859,40
2860,40
2861,40
2862,40
2863,40
2864,40
2865,40
2866,40
2867,40
2868,40
2869,40
2870,40
2871,40
2872,40
2873,40
2874,38
2875,38
2876,38
2877,38
2878,38
2879,38
2880,38
2881,38
2882,38
2883,38
2884,38
2885,38
2886,38
2887,38
2888,38
2889,400
2890,400
2891,400
2892,400
2893,400
2894,400
2895,400
2896,400
2897,400
2898,400
2899,400
2900,400
2901,45
2902,45
2903,45
2904,45
2905,45
2906,45
2907,45
2908,45
2909,45
2910,45
2911,45
2912,45
2913,45
2914,45
2915,45
2916,45
2917,45
2918,45
2919,45
2920,45
2921,45
2922,45
2923,45
2924,45
2925,45
2926,45
2927,45
2928,45
2929,25
2930,25
2931,25
2932,25
2933,25
2934,25
2935,25
2936,25
2937,25
2938,25
2939,25
2940,25
2941,25
2942,25
2943,25
2944,25
2945,25
2946,25
2947,25
2948,25
2949,25
2950,25
2951,25
2952,25
2953,25
2954,25
2955,25
2956,25
2957,25
2958,25
2959,25
2960,25
2961,25
2962,25
2963,25
2964,25
2965,25
2966,25
2967,25
2968,25
2969,25
2970,25
2971,25
2972,25
2973,25
2974,25
2975,25
2976,25
2977,25
2978,25
2979,25
2980,25
2981,25
2982,25
2983,25
2984,25
2985,25
2986,25
2987,110
2988,110
2989,110
2990,110
2991,110
2992,110
2993,110
2994,110
2995,110
2996,110
2997,110
2998,110
